ID,HanChar,GroundTruth,ImageBox
DVSKTT_thu.VI.9b.0,卷之十六,卷之十六,"[[244.8181818181818, 41.0], [296.3636363636364, 41.0], [270.0, 244.8181818181818], [267.54545454545456, 244.8181818181818]]"
DVSKTT_thu.VI.9b.1,莊宗裕皇帝,莊宗裕?帝,"[[213.0, 101.0], [260.72727272727275, 101.0], [238.9090909090909, 324.8181818181818], [237.54545454545453, 324.8181818181818]]"
DVSKTT_thu.VI.9b.10,,六年,[]
DVSKTT_thu.VI.9b.11,福原,福源,"[[153.0, 354.0], [200.63636363636363, 354.0], [177.0, 435.9090909090909], [176.63636363636363, 435.9090909090909]]"
DVSKTT_thu.VI.9b.12,,永定一年,[]
DVSKTT_thu.VI.9b.13,,景曆一年,[]
DVSKTT_thu.VI.9b.2,在位十六年,在位十六年,"[[225.0, 215.0], [254.54545454545453, 215.0], [240.0, 397.9090909090909], [239.54545454545453, 397.9090909090909]]"
DVSKTT_thu.VI.9b.3,0 元者,紀元者一,"[[226.45454545454544, 217.9090909090909], [281.27272727272725, 217.9090909090909], [239.45454545454544, 294.90909090909093], [268.27272727272725, 294.90909090909093]]"
DVSKTT_thu.VI.9b.4,元 和 亿十 S,元和凣十六,"[[191.27272727272728, 127.0], [214.27272727272728, 127.0], [218.8181818181818, 306.45454545454544], [200.36363636363637, 306.45454545454544]]"
DVSKTT_thu.VI.9b.5,,附莫登瀛,[]
DVSKTT_thu.VI.9b.6,,大正,[]
DVSKTT_thu.VI.9b.7,,八年,[]
DVSKTT_thu.VI.9b.8,正 4,福海,"[[159.27272727272728, 270.1818181818182], [197.1818181818182, 270.1818181818182], [187.1818181818182, 348.0], [169.27272727272728, 348.0]]"
DVSKTT_thu.VI.9b.9,,廣和,[]
DVSKTT_thu.V.1a.0,纂脩大越史記全書九例,篡修大越史記全書凣例,"[[258.0, 47.0], [304.72727272727275, 47.0], [282.0, 445.18181818181813], [279.8181818181818, 445.18181818181813]]"
DVSKTT_thu.V.1a.1,是書之作本黎交休潘孚先大越史記二書,一是書之作本黎文休潘孚先大越史記二書,"[[227.0, 63.0], [252.0, 63.0], [615.6363636363636, 452.54545454545456], [590.6363636363636, 452.54545454545456]]"
DVSKTT_thu.V.1a.10,帝后王即位改元则是年猶為前帝前王在位,帝後王即位改元則是年猶爲前帝前王在位,"[[20.636363636363637, 59.0], [70.36363636363636, 59.0], [66.72727272727272, 786.6363636363636], [39.72727272727273, 786.6363636363636]]"
DVSKTT_thu.V.1a.2,参以北史野史傳志諸本及所傅授見聞考校,參以北史野史傳至諸本及所傳授見聞考技,"[[197.9090909090909, 61.0], [223.9090909090909, 61.0], [586.6363636363636, 449.6363636363636], [560.6363636363636, 449.6363636363636]]"
DVSKTT_thu.V.1a.3,觸輯為之其記始於與王者王我越人當南北,編輯爲之其記始於吳王者王我越人當南北,"[[168.9090909090909, 61.0], [215.63636363636363, 61.0], [192.0, 786.7272727272727], [189.8181818181818, 786.7272727272727]]"
DVSKTT_thu.V.1a.4,分爭之猷興那以繼雄王越武之統故,分争之時䏻󰈫亂興󰘊以繼䧺王趙武之統故,"[[138.0, 61.0], [165.0, 61.0], [528.6363636363636, 450.54545454545456], [501.6363636363636, 450.54545454545456]]"
DVSKTT_thu.V.1a.5,也,也,"[[112.9090909090909, 61.0], [152.36363636363637, 61.0], [136.9090909090909, 94.63636363636364], [128.36363636363637, 94.63636363636364]]"
DVSKTT_thu.V.1a.6,今依武现所述著本纪全書始,今依武瓊所󰖠著本紀全書水,"[[121.0, 83.0], [136.0, 83.0], [136.0, 558.2727272727273], [134.63636363636363, 558.2727272727273]]"
DVSKTT_thu.V.1a.7,心 0 0 以附其 大 3,自丁先皇以明其大一統也,"[[110.72727272727273, 83.81818181818181], [130.9090909090909, 83.81818181818181], [122.72727272727273, 498.45454545454544], [118.0, 498.45454545454544]]"
DVSKTT_thu.V.1a.8,一歷代帝王在位久前帝前王於某年創业以,一歷代帝王在位久近前帝前王於某年創業以,"[[80.81818181818181, 46.0], [130.45454545454544, 46.0], [105.0, 803.1818181818181], [99.9090909090909, 803.1818181818181]]"
DVSKTT_thu.V.1a.9,是年為在位之首年至某年前薨禅讓或武 1,是年爲在位之首年至某年崩薨禪讓或弑後,"[[48.0, 58.0], [74.0, 58.0], [423.09090909090907, 447.72727272727275], [397.09090909090907, 447.72727272727275]]"
DVSKTT_thu.V.1b.0,之末年其或崩薨禅讓在其年之春夏則是年,之末年其或崩薨禪讓在某年之春夏則是年,"[[246.0, 57.0], [289.8181818181818, 57.0], [268.0, 798.0], [246.0, 798.0]]"
DVSKTT_thu.V.1b.1,為後帝後王在位之首年而春夏之月為前帝,爲後帝後王在位之首年而春夏之月爲前帝,"[[215.0, 56.0], [262.6363636363636, 56.0], [239.0, 799.8181818181818], [237.72727272727272, 799.8181818181818]]"
DVSKTT_thu.V.1b.10,外所载本之野央其甚性誕者削之不錄雄,一外紀所載本之野史其甚恠𧩙者?之不録䧺,"[[7.0, 51.0], [54.72727272727273, 51.0], [32.0, 812.4545454545455], [31.545454545454543, 812.4545454545455]]"
DVSKTT_thu.V.1b.2,前王之奇零月如崩薨禅在歲終逆数在位,前王之奇零月如崩薨禪讓在嵗終逆數在位,"[[186.0, 57.0], [230.8181818181818, 57.0], [209.0, 796.090909090909], [208.72727272727272, 796.090909090909]]"
DVSKTT_thu.V.1b.3,之年猶有不盡之月亦為奇零月至若揚日禮,之年猶有不盡之月亦爲奇零月至若楊日禮,"[[155.0, 57.0], [203.63636363636363, 57.0], [180.0, 798.9090909090909], [178.63636363636363, 798.9090909090909]]"
DVSKTT_thu.V.1b.4,僭位雖已逾年然陳家暦数销相接故以前年,僣位雖已逾年然陳家曆數猶相接故以前年,"[[126.0, 55.0], [174.72727272727272, 55.0], [152.0, 794.090909090909], [148.72727272727272, 794.090909090909]]"
DVSKTT_thu.V.1b.5,禹裕宗後年属而通計,属裕宗後年属藝宗而通計焉,"[[96.0, 58.72727272727273], [137.0, 58.72727272727273], [117.0, 556.0], [116.0, 556.0]]"
DVSKTT_thu.V.1b.6,,附録,[]
DVSKTT_thu.V.1b.7,,日禮,[]
DVSKTT_thu.V.1b.8,陽王為大越始封之王典帝宜同故紀元,一涇陽王爲大越始封之王與帝宜同時故紀元,"[[65.0, 52.0], [110.72727272727272, 52.0], [88.0, 811.5454545454545], [87.72727272727272, 811.5454545454545]]"
DVSKTT_thu.V.1b.9,典帝宜初年同,與帝宜初年同,"[[38.0, 52.0], [79.9090909090909, 52.0], [59.0, 312.0], [57.09090909090909, 312.0]]"
DVSKTT_thu.V.2a.0,正以上無年表者世主傅序不可得而知也或,王以上無年表者世主傳序不可得而知也或,"[[256.8181818181818, 65.0], [301.72727272727275, 65.0], [279.0, 786.0], [275.0, 786.0]]"
DVSKTT_thu.V.2a.1,云十八世恐未必然,云十八世恐未必然,"[[229.0, 64.0], [274.8181818181818, 64.0], [253.0, 385.9090909090909], [250.8181818181818, 385.9090909090909]]"
DVSKTT_thu.V.2a.2,一越纪当北朝漢高惠文景之世以建亥為歲,一趙紀當北朝漢高惠文景之世以建亥爲嵗首,"[[199.63636363636363, 45.0], [249.36363636363637, 45.0], [223.0, 805.0], [217.8181818181818, 805.0]]"
DVSKTT_thu.V.2a.3,者庶考之朱子目不為謬矣,者庶考之朱子綱目不爲謬矣,"[[166.9090909090909, 61.0], [219.36363636363637, 61.0], [193.0, 552.4545454545455], [190.54545454545453, 552.4545454545455]]"
DVSKTT_thu.V.2a.4,一每年甲子之下分註止書代繼正統看其餘,一每年甲子之下分註止書曆代繼正統者其餘,"[[137.0, 45.0], [186.54545454545453, 45.0], [162.0, 805.0], [159.72727272727272, 805.0]]"
DVSKTT_thu.V.2a.5,列國不書無接我也如吳观南漢事有接我則,列國不書無接我也如吳魏南漢事有接我則,"[[108.81818181818181, 60.0], [158.45454545454544, 60.0], [133.0, 790.5454545454545], [130.63636363636363, 790.5454545454545]]"
DVSKTT_thu.V.2a.6,書某主,書某主,"[[80.9090909090909, 58.0], [127.72727272727272, 58.0], [125.9090909090909, 187.63636363636363], [100.9090909090909, 187.63636363636363]]"
DVSKTT_thu.V.2a.7,一九纪本事面涉前後事本事大書前後事分益,一凣紀本事而涉前後事本事大書前後事分註,"[[48.90909090909091, 44.0], [74.9090909090909, 44.0], [451.27272727272725, 445.72727272727275], [425.27272727272725, 445.72727272727275]]"
DVSKTT_thu.V.2a.8,庶得互見無遺,庶得耳見無遺,"[[20.0, 60.0], [66.72727272727272, 60.0], [44.0, 306.72727272727275], [42.72727272727273, 306.72727272727275]]"
DVSKTT_thu.V.2b.0,一北朝歷代主背書帝以典我各帝一方也,一北朝歷代主皆書帝?與我各帝一方也,"[[248.0, 44.0], [295.72727272727275, 44.0], [273.90909090909093, 731.6363636363636], [272.54545454545456, 731.6363636363636]]"
DVSKTT_thu.V.2b.1,一几我越人愤北人侵暴因人心甚惡攻郡守,一凣我越人憤北人侵暴因人心甚惡攻弑郡守,"[[217.0, 45.0], [268.54545454545456, 45.0], [244.0, 812.6363636363636], [242.45454545454544, 812.6363636363636]]"
DVSKTT_thu.V.2b.2,以自立皆書起兵國不幸而敗亡者亦書起,以自立皆書起兵稱國不幸而敗亡者亦書起,"[[188.0, 61.0], [235.72727272727272, 61.0], [213.9090909090909, 795.3636363636363], [212.54545454545453, 795.3636363636363]]"
DVSKTT_thu.V.2b.3,共以子之,兵以予之,"[[157.0, 61.0], [203.8181818181818, 61.0], [182.9090909090909, 221.0], [180.63636363636363, 221.0]]"
DVSKTT_thu.V.2b.4,吉王之寺雖有守仁然王以諸侯當國國人皆,一士王之時雖有守任然王以諸侯當國國人皆,"[[128.0, 46.0], [174.8181818181818, 46.0], [154.8181818181818, 813.6363636363636], [151.63636363636363, 813.6363636363636]]"
DVSKTT_thu.V.2b.5,呼為王守仁徒為虚設面王之贵重威服百,呼爲王守任徒爲虚設而王之貴重威服百蠻,"[[98.0, 60.0], [147.72727272727272, 60.0], [126.81818181818181, 800.0], [123.45454545454545, 800.0]]"
DVSKTT_thu.V.2b.6,不下越武後代追封王爵故表而冉之與諸王,不下趙武後代追封王爵故表而出之𭁈諸王,"[[68.0, 61.0], [116.81818181818181, 61.0], [97.72727272727273, 794.3636363636363], [70.72727272727273, 794.3636363636363]]"
DVSKTT_thu.V.2b.7,1,同,"[[43.0, 63.0], [68.0909090909091, 63.0], [59.0, 87.18181818181819], [52.09090909090909, 87.18181818181819]]"
DVSKTT_thu.V.2b.8,一前後李南帝乃当寺號水真即皇帝位故生,一前後李南帝乃當時稱號非真即皇帝位故生,"[[11.0, 46.0], [58.81818181818181, 46.0], [38.81818181818182, 810.8181818181818], [36.45454545454545, 810.8181818181818]]"
DVSKTT_thu.V.3a.0,則書帝没則書從诸侯例,則書帝沒則書薨從諸侯例,"[[265.90909090909093, 58.0], [310.72727272727275, 58.0], [288.0, 511.45454545454544], [285.9090909090909, 511.45454545454544]]"
DVSKTT_thu.V.3a.1,一趙越王寺李天寶雖王立國然其迹微國統,一趙越王時李天寳雖稱王立國然其迹微國統,"[[234.8181818181818, 44.0], [286.3636363636364, 44.0], [260.0, 809.7272727272727], [256.6363636363636, 809.7272727272727]]"
DVSKTT_thu.V.3a.2,屯属越王故附録于趙,已属趙王故附錄于趙紀,"[[204.0, 58.0], [257.3636363636364, 58.0], [231.0, 463.8181818181818], [228.54545454545453, 463.8181818181818]]"
DVSKTT_thu.V.3a.3,一有盖玉豪富勇办亦一寺之雄然来能用杜,一布蓋王豪富勇力亦一時之䧺然乘亂用杜英,"[[174.63636363636363, 42.0], [228.1818181818182, 42.0], [223.63636363636363, 809.6363636363636], [194.63636363636363, 809.6363636363636]]"
DVSKTT_thu.V.3a.4,翰林国都護府守仁官病死乃八居府治未正,翰計圍都護府守任官病子乃入居府治未正,"[[140.9090909090909, 51.0], [168.9090909090909, 51.0], [538.9090909090909, 449.3636363636364], [510.9090909090909, 449.3636363636364]]"
DVSKTT_thu.V.3a.5,位號尋没其子始尊以王鲁故微之也,位號尋沒其子始尊以王爵故微之也,"[[112.9090909090909, 55.0], [163.45454545454544, 55.0], [138.0, 666.4545454545455], [135.63636363636363, 666.4545454545455]]"
DVSKTT_thu.V.3a.6,一北人守仁有政蹟者必書好善惡恶人心所目,一北人守任有政蹟者必書好善惡惡人心所同,"[[80.0, 40.0], [133.36363636363637, 40.0], [107.0, 809.5454545454545], [106.36363636363636, 809.5454545454545]]"
DVSKTT_thu.V.3a.7,天下之公也,天下之公也,"[[51.90909090909091, 55.0], [101.54545454545455, 55.0], [77.9090909090909, 263.6363636363636], [75.54545454545455, 263.6363636363636]]"
DVSKTT_thu.V.3a.8,一十二使君来寺無主各捷地自守莫猷相統然,一十二使君乘時無主各㨿地自守莫䏻相統然,"[[19.90909090909091, 39.0], [72.36363636363636, 39.0], [46.0, 808.5454545454545], [43.54545454545455, 808.5454545454545]]"
DVSKTT_thu.V.3b.0,吴昌熾以正統書吴氏之後也,吳昌熾以正統書吳是之後也,"[[245.9090909090909, 56.0], [294.54545454545456, 56.0], [270.0, 557.9090909090909], [268.6363636363636, 557.9090909090909]]"
DVSKTT_thu.V.3b.1,一揚三哥前後胡皆以王券篡例書各者洱借竊,一楊三哥前後胡皆以王莽篡例書名者沮僣?,"[[216.63636363636363, 41.0], [270.1818181818182, 41.0], [242.0, 816.2727272727273], [236.63636363636363, 816.2727272727273]]"
DVSKTT_thu.V.3b.2,H,也,"[[191.54545454545453, 64.18181818181819], [223.72727272727272, 64.18181818181819], [215.54545454545453, 88.81818181818181], [199.72727272727272, 88.81818181818181]]"
DVSKTT_thu.V.3b.3,一黎大行雖承正皖然衛王睿猶在纪元分如,一黎大行雖承正統然衛王璿猶在紀元分註?,"[[154.72727272727272, 41.0], [205.36363636363637, 41.0], [179.0, 811.5454545454545], [175.63636363636363, 811.5454545454545]]"
DVSKTT_thu.V.3b.4,宋太祖之於周鄭王也,宋太祖之於周鄭王也,"[[124.0, 57.0], [173.54545454545453, 57.0], [171.72727272727272, 430.3636363636364], [146.72727272727272, 430.3636363636364]]"
DVSKTT_thu.V.3b.5,黎中宗即位三日而遇害雖未通年然諸王争,一黎中宗即位三日而遇害雖未逾年然諸王争,"[[93.81818181818181, 40.0], [144.45454545454544, 40.0], [119.0, 814.3636363636363], [114.72727272727272, 814.3636363636363]]"
DVSKTT_thu.V.3b.6,九八月實中宗嗣位之年故書之為君以正,立凣八月實中宗嗣位之年故書之爲君以正,"[[63.90909090909091, 73.45454545454545], [113.54545454545455, 73.45454545454545], [89.0, 786.6363636363636], [84.81818181818181, 786.6363636363636]]"
DVSKTT_thu.V.3b.7,卧朝篡武之最面以嗣位一年数,臥朝篡弑之罪而以嗣位一年數焉,"[[35.81818181818182, 54.0], [83.54545454545455, 54.0], [59.0, 634.0], [55.81818181818181, 634.0]]"
DVSKTT_thu.V.3b.8,一解王靈德前已即帝位後降王爵從史法書曰,一衛王靈德前已即帝位後降王爵從史法書曰,"[[4.0, 40.0], [29.0, 40.0], [410.8181818181818, 445.6363636363636], [385.8181818181818, 445.6363636363636]]"
DVSKTT_thu.V.4a.0,废帝,廢帝,"[[263.90909090909093, 61.0], [303.0, 61.0], [283.0, 157.27272727272725], [281.1818181818182, 157.27272727272725]]"
DVSKTT_thu.V.4a.1,一简定即位建元在丁交年十月面一年者尊,一簡定即位建元在丁亥年十月而稱一年者尊,"[[233.36363636363637, 48.0], [282.27272727272725, 48.0], [255.0, 804.2727272727273], [249.72727272727272, 804.2727272727273]]"
DVSKTT_thu.V.4a.2,正統照僭偽與紹慶元年月,正統黜僣僞與紹慶元年同,"[[201.0, 62.0], [226.0, 62.0], [446.0, 306.72727272727275], [421.0, 306.72727272727275]]"
DVSKTT_thu.V.4a.3,陈求二胡之後明人佛提二十年止以四年,一陳末二胡之後明人併㨿凣二十年止以四年,"[[172.54545454545453, 48.0], [228.0, 48.0], [221.63636363636363, 798.6363636363636], [191.63636363636363, 798.6363636363636]]"
DVSKTT_thu.V.4a.4,属明者盖癸已以前簡定重光销你陈緒戊成,属明者盖癸巳以前簡定重光猶係陳緒戊戌,"[[140.8181818181818, 60.0], [188.54545454545453, 60.0], [164.0, 781.9090909090909], [160.8181818181818, 781.9090909090909]]"
DVSKTT_thu.V.4a.5,以後我朝,以後我朝,"[[113.0, 60.0], [154.9090909090909, 60.0], [134.0, 225.72727272727272], [133.9090909090909, 225.72727272727272]]"
DVSKTT_thu.V.4a.6,太祖高皇帝起義兵故不以属明書正國統,太祖高皇帝已起義兵故不以属明書正國統,"[[80.9090909090909, 59.0], [131.54545454545453, 59.0], [107.0, 786.6363636363636], [101.81818181818181, 786.6363636363636]]"
DVSKTT_thu.V.4a.7,也,也,"[[53.0, 60.90909090909091], [89.54545454545455, 60.90909090909091], [75.0, 92.72727272727272], [67.54545454545455, 92.72727272727272]]"
DVSKTT_thu.V.4a.8,一人各地各有考處分注其下無則關之,一人名地名有考㨿分註其下無則闕之,"[[20.90909090909091, 43.0], [71.45454545454545, 43.0], [46.0, 673.6363636363636], [42.72727272727273, 673.6363636363636]]"
DVSKTT_thu.V.4b.0,一九書日史甲子有闕依日没書之,一凣書日舊史甲子有闕依日庶書之,"[[546.9090909090909, 44.81818181818182], [572.9090909090909, 44.81818181818182], [272.0, 368.6363636363636], [246.0, 368.6363636363636]]"
DVSKTT_thu.V.4b.1,一九正誤必分註所由庶無惑於舊史間謬,一凣正誤必分註所由庶無惑於舊史間猶謬誤,"[[215.0, 44.0], [265.6363636363636, 44.0], [242.9090909090909, 807.8181818181818], [240.45454545454544, 807.8181818181818]]"
DVSKTT_thu.V.4b.2,知者幸正之,知者幸正之,"[[186.0, 62.0], [232.72727272727272, 62.0], [210.0, 257.27272727272725], [208.72727272727272, 257.27272727272725]]"
DVSKTT_thu.V.4b.3,續九例,續編凣例,"[[156.0, 43.0], [201.72727272727272, 43.0], [179.0, 203.0], [178.72727272727272, 203.0]]"
DVSKTT_thu.V.4b.4,一全書自鴻雁氏至與使君善史為一集,一外紀全書自鴻庞氏至吳使君舊史編爲一集,"[[502.3636363636363, 46.90909090909091], [528.3636363636363, 46.90909090909091], [152.0, 447.6363636363636], [126.0, 447.6363636363636]]"
DVSKTT_thu.V.4b.5,并本纪金書自李太相至昭皇缅為一集自陳,并本己全書自李太祖至昭皇編爲一集自陳,"[[459.5454545454545, 60.0], [486.5454545454545, 60.0], [122.0, 451.45454545454544], [95.0, 451.45454545454544]]"
DVSKTT_thu.V.4b.6,太宗至明宗誦為一集陳憲宗至重光牵為,太宗至明宗編爲一集陳憲宗至重光帝編爲,"[[430.5454545454545, 60.90909090909091], [457.5454545454545, 60.90909090909091], [93.9090909090909, 451.45454545454544], [66.9090909090909, 451.45454545454544]]"
DVSKTT_thu.V.4b.7,一集及本紀實録,一集及本己實錄,"[[36.0, 64.0], [84.72727272727272, 64.0], [62.90909090909091, 345.9090909090909], [60.54545454545455, 345.9090909090909]]"
DVSKTT_thu.V.4b.8,國朝聖宗净皇帝载為一集旅以其翔繁,國朝聖宗淳皇帝?載爲一集兹以其刪繁每,"[[10.0, 61.0], [54.90909090909091, 61.0], [34.90909090909091, 790.5454545454545], [33.63636363636363, 790.5454545454545]]"
DVSKTT_thu.V.5a.0,一集分為上下二集以便觀,一集分爲上下二集以便觀覽,"[[264.0, 59.0], [309.72727272727275, 59.0], [287.0, 554.2727272727273], [285.8181818181818, 554.2727272727273]]"
DVSKTT_thu.V.5a.1,恭皇為臣莫登弑自丁亥至壬辰九六,一恭皇爲權神莫登庸篡弑自丁亥至壬辰九六,"[[234.72727272727272, 43.0], [285.3636363636364, 43.0], [259.0, 803.0], [255.63636363636363, 803.0]]"
DVSKTT_thu.V.5a.2,年無有位號則以次年紀之其莫借則两行分,年無有位號則以次年紀之其莫僣則两行分,"[[204.72727272727272, 57.0], [259.1818181818182, 57.0], [231.0, 790.3636363636363], [225.63636363636363, 790.3636363636363]]"
DVSKTT_thu.V.5a.3,註於次年之下以尊正統沮僭竊也,註於次年之下以尊正統沮僣竊也,"[[173.9090909090909, 57.0], [225.45454545454544, 57.0], [222.72727272727272, 634.1818181818181], [195.72727272727272, 634.1818181818181]]"
DVSKTT_thu.V.5a.4,一宗自癸巳年起義即位于行在萬赖典雖未,一莊宗自癸巳年起義即位于行在萬賴󰀋雖未,"[[143.9090909090909, 43.0], [193.54545454545453, 43.0], [169.0, 804.9090909090909], [165.72727272727272, 804.9090909090909]]"
DVSKTT_thu.V.5a.5,混一中原亦以正统書之明其為帝胄承大統,混一中元亦以正統書之明其爲帝胄承大統,"[[112.9090909090909, 58.0], [161.54545454545453, 58.0], [137.0, 793.2727272727273], [135.63636363636363, 793.2727272727273]]"
DVSKTT_thu.V.5a.6,,也,[]
DVSKTT_thu.V.5a.7,一中宗英宗起義即位並以繼統書之明國緒相,一中宗英宗起義即位並以繼統書之明國緒相,"[[54.63636363636363, 42.0], [104.36363636363636, 42.0], [100.72727272727272, 805.8181818181818], [73.72727272727272, 805.8181818181818]]"
